2301,लोकजननी,1.1.27.4.2,स्वर्गवर्गः,लक्ष्मी,లక్ష్మీదేవి
2311,क्षीरसागरकन्यका,1.1.27.4.3,स्वर्गवर्गः,लक्ष्मी,లక్ష్మీదేవి
2321,लक्ष्मीपति,1.1.28.1.1,स्वर्गवर्गः,विष्णुः,విష్ణువు
2331,पाञ्चजन्य,1.1.28.1.2,स्वर्गवर्गः,विष्णुशङ्खः, విష్ణుశంఖము
2341,सुदर्शन,1.1.28.1.3,स्वर्गवर्गः,विष्णुचक्रम्,విష్ణుచక్రము
2351,कौमोदकी,1.1.28.2.1,स्वर्गवर्गः,विष्णुगदा,విష్ణుగద
2361,नन्दक,1.1.28.2.2,स्वर्गवर्गः,विष्णुखड्गः,విష్ణుఖడ్గము
2371,कौस्तुभ,1.1.28.2.3,स्वर्गवर्गः,विष्णोः_मणिः,విష్ణుమణి
2381,शार्ङ्ग,1.1.28.3.1,स्वर्गवर्गः,विष्णुचापः,విష్ణుధనుస్సు
2391,मुरारि,1.1.28.3.2,स्वर्गवर्गः,विष्णुः,విష్ణువు
2401,श्रीवत्स,1.1.28.3.3,स्वर्गवर्गः,विष्णुलाञ्छनम्,విష్ణువు యొక్క పుట్టుమచ్చ
2411,शैब्य,1.1.28.4.1,स्वर्गवर्गः,विष्णोः_अश्वः,కృష్ణుని అశ్వము
2421,सुग्रीव,1.1.28.4.2,स्वर्गवर्गः,विष्णोः_अश्वः,కృష్ణుని అశ్వము
2431,मेघपुष्प,1.1.28.4.3,स्वर्गवर्गः,विष्णोः_अश्वः,కృష్ణుని అశ్వము
2441,बलाहक,1.1.28.4.4,स्वर्गवर्गः,विष्णोः_अश्वः,కృష్ణుని అశ్వము
2451,दारुक,1.1.28.5.1,स्वर्गवर्गः,विष्णोः_सारथिः,కృష్ణుని సారథి
2461,उद्धव,1.1.28.5.2,स्वर्गवर्गः,विष्णोः_मन्त्रिः,కృష్ణుని మంత్రి
2471,गद,1.1.28.5.3,स्वर्गवर्गः,कृष्णानुजः,కృష్ణుని తమ్ముడు
2481,गरुत्मत्,1.1.29.1.1,स्वर्गवर्गः,गरुडः,గరుత్మంతుడు
2491,गरुड,1.1.29.1.2,स्वर्गवर्गः,गरुडः,గరుత్మంతుడు
2501,तार्क्ष्य,1.1.29.1.3,स्वर्गवर्गः,गरुडः,గరుత్మంతుడు
2511,वैनतेय,1.1.29.1.4,स्वर्गवर्गः,गरुडः,గరుత్మంతుడు
2521,खगेश्वर,1.1.29.1.5,स्वर्गवर्गः,गरुडः,గరుత్మంతుడు
2531,नागान्तक,1.1.29.2.1,स्वर्गवर्गः,गरुडः,గరుత్మంతుడు
2541,विष्णुरथ,1.1.29.2.2,स्वर्गवर्गः,गरुडः,గరుత్మంతుడు
2551,सुपर्ण,1.1.29.2.3,स्वर्गवर्गः,गरुडः,గరుత్మంతుడు
2561,पन्नगाशन,1.1.29.2.4,स्वर्गवर्गः,गरुडः,గరుత్మంతుడు
2571,शम्भु,1.1.30.1.1,स्वर्गवर्गः,शिवः,శివ
2581,ईश,1.1.30.1.2,स्वर्गवर्गः,शिवः,శివ
2591,पशुपति,1.1.30.1.3,स्वर्गवर्गः,शिवः,శివ
2601,शिव,1.1.30.1.4,स्वर्गवर्गः,शिवः,శివ
